"","day","temp","dewp","wdsp","NUM_CRIME"
"1796",7,40.5,37.7,9.1,0.847697756788666
"1797",1,33.3,26.8,11.7,0.837072018890201
"1798",2,33.5,26.3,10.1,0.813459268004723
"1799",3,37.6,28.4,11.4,0.880755608028335
"1800",4,36.8,28,5.3,0.826446280991736
"1801",5,39.2,29.3,9.6,0.868949232585596
"1802",6,32,23.4,5.8,0.826446280991736
"1803",7,39.9,31.4,10.1,0.789846517119244
"1804",1,47.2,43.9,9.1,0.832349468713105
"1805",2,23.2,13.2,13.8,0.796930342384888
"1806",3,19.2,8.3,9.3,0.71310507674144
"1807",4,30.1,19.1,9.6,0.774498229043684
"1808",5,39.7,27.6,6.9,0.863046044864227
"1809",6,34.2,28,5.1,0.805194805194805
"1810",7,24.8,15.1,7.8,0.77331759149941
"1811",1,27.8,21.8,5.6,0.736717827626919
"1812",2,26.6,18.9,10.2,0.789846517119244
"1813",3,21.3,6.6,9.8,0.769775678866588
"1814",4,24.3,9.6,9,0.806375442739079
"1815",5,31.3,24.7,3.7,0.853600944510035
"1816",6,39,28.5,7.3,0.878394332939788
"1817",7,40.4,29.9,7.7,0.802833530106257
"1818",1,42.8,31.8,7.5,0.811097992916175
"1819",2,40.8,34.7,4.7,0.735537190082645
"1820",3,48.8,40,8.1,0.604486422668241
"1821",4,56.3,48.8,10.3,0.717827626918536
"1822",5,38.3,32.1,8.6,0.81582054309327
"1823",6,36,31.3,5.6,0.753246753246753
"1824",7,54.3,50.9,10.7,0.813459268004723
"1825",1,39,34,13.7,0.726092089728453
"1826",2,27.7,20.4,16.8,0.644628099173554
